R1	4635392167831505546	4635010549624038423
R2	4635154517018159140	4626582044489182302
R3	4627065708878146385	4626543680612800189
R4	4626101016956796225	4635016301131079173
R5	4621882558396810024	4631545615771763677
R6	4629851197015407588	4635761781042210796
R7	4633619917567915534	4635935126083371352
R8	4633614409137284061	4622490267861216899
R9	4635911491030345539	4630505912370955316
R10	4630812423810338743	4622531914263476758
R11	4636012077814637754	4632960523420206455
R12	4622660755005785283	4633815844497206514
R13	4624399313980877490	4629706394604118428
R14	4631719745603708203	4636011272071008214
R15	4634715439934008078	4635599134636881296
R16	4635771978839824383	4634408696084166179
R17	4634578432321838114	4624486773507094438
R18	4635586996697092187	4628732175526665351
R19	4632244466079436846	4621688027100674450
R20	4629323257479879699	4624621445725905468
R21	4636029990125488895	4631855709130879957
R22	4627654417858590648	4635386379469956784
R23	4624728196432459263	4634580458548039146
R24	4621852868127180526	4632608313253227656
R25	4630831527304006978	4635928850402778743
R26	4625678339306184355	4628193407375970032
R27	4622932359280766272	4630476508872823665
R28	4632563692577220322	4636017983037197203
R29	4635141140093904161	4635276209793024443
R30	4634269062545586686	4635834169904208071
R31	4635944280135186506	4633647832741364847
R32	4635763234134597295	4629805429144091163
R33	4631510346262413794	4621994443431959614
R34	4634881248435520181	4625674398697764074
R35	4634252598542079417	4623286592800059316
R36	4635591893175446280	4634735236315810457
R37	4628708298674239080	4635592391489784292
R38	4630186405474800374	4623322623094752304
R39	4628178268805814317	4625627175757910721
R40	4632932240599924473	4621991326374746671
R41	4635399096757537250	4627623458860198635
R42	4635983467543708281	4631161046619204887
R43	4622206029432901427	4633278277033530308
R44	4623414589658184143	4634261935642758689
R45	4636034497150636379	4632247833137406783
R46	4622221553259511083	4631164603025058708
R47	4626554951295149156	4627079332182185995
R48	4621807985172053573	4632216119898721369
R49	4625621026169854315	4634865119359655347
R50	4632946382010065464	4636011184576861022
R51	4627030222334354502	4635265718445662585
R52	4634888249101305303	4635490660652306660
R53	4631164603025058708	4635983299454042203
R54	4634566660228858113	4635692230037975770
R55	4635840470436064759	4634247375972690938
R56	4630476508872823665	4635894448701385304
R57	4629360606308717856	4635688446068844837
R58	4631894213858392771	4621852868127180526
R59	4633954628338744418	4635900973426601980
R60	4623416383205064037	4630140401830426590
R61	4632261085990740146	4636037120738551963
R62	4634740521772393866	4625278158935220219
R63	4629812556046919160	4623983869361950231
R64	4625213078800285350	4628776058521602783
R65	4635690890242215236	4634567841417710572
R66	4635264404058061105	4635156359955709408
R67	4635840470436064760	4630176648073390093
R68	4635015931765176819	4626100153376898104
R69	4623983420532398966	4634427636737439318
R70	4634411298864444655	4623931671560216830
R71	4633954628338744417	4622880161479032863
R72	4633306336835326700	4622220208542182463
R73	4635988673343990764	4633265786328417914
R74	4636028497149093893	4632601396606735565
R75	4636013890516577247	4631545212801269590
R76	4626052552986195204	4627620621429414201
R77	4631154032111891893	4622214856186848501
R78	4622526561908142800	4630805409303025746
R79	4635690890242215236	4629371017429831762
R80	4627572506451910372	4626103790233136446
R81	4635273321200293972	4627069427983198309
R82	4635499573447199827	4628165149308545398
R83	4633302780429472874	4635983299454042203
R84	4632580086242630908	4621859971699097566
R85	4634409959068684120	4635770715855306442
R86	4635944504328546493	4630826677615994736
R87	4630140401830426592	4635833945710848084
R88	4635505339232704934	4634865119359655347
R89	4628130668415111420	4635493310488328975
R90	4621991326374746671	4632932240599924472
R91	4635894952307010418	4633980219399655589
R92	4630483635775651662	4622930565733886382
R93	4635009259203315412	4635391440085539694
R94	4626531394340519870	4635140230879844575
R95	4628687408822806236	4625277486576555905
R96	4625274810398888926	4634735236315810457
R97	4621828592226083266	4631907111087350906
R98	4622896950962751060	4633960405524205359
R99	4622512060292626865	4633623621384561380
R100	4624597169824808207	4629349051937795970
R101	4631873071532874173	4636028049647162688
R102	4623931671560216834	4629848802289882657
R103	4631535142854607110	4636012077814637753
