R0	4629165486038686959	4635386801845148058
R1	4635019894590613382	4624978727974115416
R2	4635785783424368854	4634872043419633888
R3	4626170536578174695	4625526272169017960
R4	4631699015269983908	4631863596456267101
R5	4621079254373538556	4634298988874633887
R6	4632206162004847312	4636257681185594911
R7	4636460400589109031	4627153237277370990
R8	4631950234754043738	4617633584181365276
R9	4634716610180785710	4634207367653416306
R10	4636325248704674308	4636292606104153890
R11	4621695853284505341	4630685886710822664
R12	4636011403165460191	4616693907314277597
R13	4619672078202805738	4611853639747106934
R14	4636052827400032234	4632703991804789486
R15	4633240561163751987	4629155028350378966
R16	4624912527747270406	4635762675901878548
R17	4628227649365410354	4634298244224195015
R18	4632385115027835164	4634695518399217908
R19	4636674555688546369	4635090742967443852
R20	4634594679630308145	4635232311727307851
R21	4630604364383239217	4636511111708255572
R22	4628922152520147828	4631786981896737165
R23	4630186164423249046	4620140063382378402
R24	4634092577462094801	4619513164967143056
R25	4634348882480330969	4630599543781377216
R26	4631904168808586442	4627604807626842886
R27	4631040928696062884	4635434643661151064
R28	4635274719509761367	4636133932766773457
R29	4633740057834225633	4633081327547945139
R30	4636077016014300902	4628683215623657901
R31	4623800509130669282	4634662831549573637
R32	4617330212953139589	4627490461763309776
R33	4626524183674453352	4628458401811309332
R34	-4607409658971034933	4634266381764508513
R35	4633429928794377057	4624627681748509007
R36	4630839104454578157	4630099289181607613
R37	4630489014484348161	4633929614295542031
R38	4636637893957202503	4632072767272218483
R39	4635273053229184683	-4625298352890127984
R40	4634650241765255405	4627948781811379786
R41	4634842078439818196	4634828941625108388
R42	4635848180541074919	4625513730289831025
R43	4627568243306783575	4634853788159259177
R44	4630103491106189737	4635773581329007685
R45	4635803720416753442	4633607715481085052
R46	4632922037021821880	4636467168712999616
R47	4633690632469233876	4634253947185031626
R48	4636625237204074244	4634779007649316347
R49	4635604060530286976	4631893020768804517
R50	4634273161311679856	4631937101775926797
R51	4632515438708356953	4635876102679761060
R52	4636435904876436336	4608320524296750695
R53	4628054176496773077	4632332859274865732
R54	4622538154329096333	4634301433071330333
R55	4631707995002127036	4636557413886792795
R56	4625523168847253259	4611974622393185691
R57	4628917477641106205	4616455045011445891
R58	4617972488968662645	4635999397691436372
R59	4626951571365931903	4635545075874381583
R60	4628889335136583912	4623236280474367567
R61	4633688373303895572	4634951675891634361
R62	4636728436463342505	4636763876102175556
R63	4631391512629654381	-4612369341756021779
R64	4630868739093388319	4635062284564129376
R65	4636299500015661301	4629734311595235711
R66	4634442575167994377	4621908301342850064
R67	4627499718471075446	4630376865029130746
R68	4635158387336918436	4637053944768949279
R69	4621008449125860592	4634763599457429277
R70	4624899124475147711	4621878078718633671
R71	4631926778920576830	4629624576316792309
R72	4635306473752036017	4635363487570998737
R73	4634824314090177292	4629776315934681389
R74	4622957641030897605	4628136295304984816
R75	4635922077960417651	4629260030885819537
R76	4634223192152887582	4629384705169443424
R77	4630627172408329711	4631665764783872736
R78	4631318061705550440	4634330432280819039
R79	4635186857891656937	4634667506495816852
R80	4636180836533389075	4625377569506567599
R81	4633447557398461160	4629972421450600830
R82	4629686005752128264	4632764963442490043
R83	4635063396114290453	4626488398639336729
R84	4629524464317287899	4633794276590504113
R85	4635077512997044657	4633635736029708104
R86	4628452947404668621	4634966457935164063
R87	4608225130587222195	4634654054580066509
R88	4632659523121654113	4619489252564645067
R89	4629965670151301717	4636640608839479625
R90	4636105492031368688	4607627650552240563
R91	4630162839598904023	4614862979323231367
R92	4621895692300307884	4633719148343540237
R93	4632634228790173929	4632799772101290117
R94	4606293453547998149	4634551481213852824
R95	4636041763609119759	4633218617798542432
R96	4629117417478232755	4635643680028156101
R97	4632259728152009699	4625730904758235523
R98	4616816914286663992	4600633767862427120
R99	4632736605417023268	4621240756221538419
R100	4634416805073662393	4634175253833869020
R101	-4610523156017957883	4628152641634281717
R102	4626876718835453480	4635880800948966775
R103	4636226976870480833	4628304975085162596
R104	4634414372451918128	4634760570710602585
R105	4632769328566266392	4636568274413194733
R106	4636431659568397328	4634801735749641271
R107	4634205873462231039	4625731375760194251
R108	4612562176517029116	4632520018908511871
