R1	4631172730961007087	4635055974325270521
R2	4632319209672555102	4628680000450700296
R3	4628796229181020393	4618890920619458016
R4	4636537071088378483	4635792561973634708
R5	4634747159035353525	4633905494931788562
R6	4619736013033655642	4630100396112805901
R7	4634852231009489889	4626078552097111420
R8	4635360816777206286	4612841746962322908
R9	4622291211234400455	4634508366938082797
R10	4618650168807980992	4611524557007873337
R11	4635231698950285217	4636691354321818672
R12	4626678733129220296	4629984398178774634
R13	4636672008762764508	4632054010023023195
R14	4636014508537231996	4625445649898199312
R15	4615242234390910058	4631915113209585378
R16	4632576172134076664	4636401068869407266
R17	4630085715805034435	4635708565586307997
R18	4634218587561101564	4632566119084289958
R19	4630534287005510233	4633534514858268364
R20	4636348435503539617	4626822347973763980
R21	4632698064269338690	4620638773662796504
R22	4607481533380614987	4634602767896959666
R23	4633233729256115696	4625731140259214886
R24	4631238425869697422	4630105834370702030
R25	4636183241143033693	4613043935538958675
R26	4635966989634280446	4633028224097775227
R27	4630373297025303086	4636634367800214599
R28	4635178370056466057	4634830199507080503
R29	4617037425894326980	4628144468469633266
R30	4631712369367422772	4601752162445655520
R31	4636572535627879339	4634893851345884684
R32	4625200645627914267	4635869852652610451
R33	4628828877509254836	4634253825400003492
R34	4634654163347278024	4629739370234172414
R35	4635451633790385561	4635603582980426851
R36	4632328008305503464	4632524860982142737
R37	4630171599305768508	4619229757466166872
R38	4636138393038253836	4629005052407502259
R39	4633832998803506539	4613300347645453583
R40	4631409346851492067	4631700127624700598
R41	4636680595119601500	4636521047570040344
R42	4627553385205822339	4635010395513093597
R43	4633844962569997970	4629757491251878743
R44	4627747206797031520	4623760285695477760
R45	4624086159222920575	4617670205745556166
R46	4634280867448346513	4635030990992172255
R47	4635887113905434194	4636323869208711193
R48	4628870091124450671	4632548911358677888
R49	4633503225536264960	4634179333612031573
R50	4630352886410988173	4631918959240145847
