R1	4607481533380614987	4634602767896959666
R2	4629863840556827385	4619116811850597253
R3	4635523482215368324	4636206268836985572
R4	4636014508537231996	4625445649898199312
R5	4631363413855994568	4632047982615663061
R6	4636528448386235786	4634790371699478809
R7	4635178370056466057	4634830199507080503
R8	4632576172134076664	4636401068869407266
R9	4636107993459977258	4632833381282824821
R10	4629353218868312318	4633447921209431467
R11	4631233111226021087	4634538631470499299
R12	4635037681268647108	4616931364187718154
R13	4621878926233987759	4615378040576992276
R14	4630373297025303086	4636634367800214599
R15	4636058418928716636	4611785547555210983
R16	4633233729256115696	4625731140259214886
R17	4617936954940769867	4628929770742669483
R18	4626678733129220296	4629984398178774634
R19	4622291211234400455	4634508366938082797
R20	4634234380827172126	4629751450912643299
R21	4634747159035353525	4633905494931788562
R22	4636680595119601500	4636521047570040344
R23	4636598890599772464	4635446686306165572
R24	4636138393038253836	4629005052407502259
R25	4625200645627914267	4635869852652610451
R26	4629756204156870529	4635708630678581893
R27	4633922700455887863	4632944360819745191
R28	4627553385205822339	4635010395513093597
R29	4634852231009489889	4626078552097111420
R30	4634194455454537437	4634880973181335175
R31	4631009940252787473	4635445908969024157
R32	4627747206797031520	4623760285695477760
R33	4636348435503539617	4626822347973763980
R34	4632319209672555102	4628680000450700296
R35	4615242234390910058	4631915113209585378
R36	4631238425869697422	4630105834370702030
R37	4632735374177401673	4617053395627767814
