R1	4629288950249026832	4634573305672985904
R2	4636014508537231996	4625445649898199312
R3	4631841880431152139	4636478835179676377
R4	4622947396819093329	4629973369895031191
R5	4632204676536616223	4628370685345281348
R6	4636563669493004125	4635118529002822190
R7	4607481533380614987	4634602767896959666
R8	4634226709559585075	4633820121771977616
R9	4634980185780190544	4635060944603708895
R10	4634234380827172126	4629751450912643299
R11	4635933135991773637	4636512090366856736
R12	4636058418928716636	4611785547555210983
R13	4630591561452358107	4632134553562147666
R14	4629115241224883538	4621447123138008949
R15	4630508445814420696	4635550997652847252
R16	4621878926233987759	4615378040576992276
R17	4632735374177401673	4617053395627767814
R18	4625560225447439404	4635705124600672225
R19	4634721089507705322	4625191779479839899
R20	4636190903654575281	4628459376299067689
R21	4622291211234400455	4634508366938082797
R22	4636107993459977258	4632833381282824821
