R1	4631533686436836075	4622172665966314160
R2	4630839212921090026	4635934422329105181
R3	4635437458764025232	4634939780291266838
R4	4624682257911338502	4629364291756811282
R5	4626125968693601839	4635005967917016569
R6	4635972843799964078	4631182988480575535
R7	4635204275165402485	4626825282439064113
R8	4629364291756811285	4624682257911338499
R9	4633966442722155856	4635885283751251685
R10	4622305198492136081	4631182988480575533
R11	4626825282439064112	4626825282439064110
R12	4623722075698564193	4634333969699662181
R13	4632410082572258710	4636025277994351508
R14	4633628170533441558	4622612570259007262
R15	4636000396531835998	4632936472768776509
R16	4634648145383784992	4625002719751947353
R17	4635675711372563776	4629364291756811286
R18	4635795734149160564	4634333969699662181
R19	4634866798270560194	4635487054645084281
R20	4622084776637160720	4632936472768776509
R21	4628757883334604998	4635586054137271888
