R1	4632763213017473264	4636019729208691848
R2	4634873322547751999	4625658244931653172
R3	4635835942292868199	4634255032644688492
R4	4622372267576102122	4633461123040835114
R5	4623962221844220452	4629836767403722623
R6	4628441593020910706	4635545730259838335
R7	4631880677533794143	4636024354110081115
R8	4633461123040835115	4622372267576102122
R9	4627590210410888664	4626091758635039002
R10	4630494080701368086	4635895840253500048
R11	4631528128347294120	4621996678730080632
R12	4635964460164468323	4631006260413696472
R13	4625658244931653168	4634873322547751998
R14	4634574870187733620	4635685438169320476
R15	4635765715880953532	4629836767403722626
R16	4635145682952739334	4635270718420015495
R17	4622921226863848324	4630494080701368086
R18	4623962221844220448	4634417316307524672
R19	4635145682952739334	4626559509420612068
R20	4621841334651759362	4632056952127044156
R21	4625658244931653168	4628149092909666056
R22	4625260679190988248	4634727072492129673
R23	4635496034542255220	4634873322547751998
R24	4630833692123307730	4622526561908142796
R25	4636030826780011168	4632410431327487426
R26	4634417316307524672	4623962221844220448
R27	4627059651289716711	4635270718420015494
R28	4626091758635039006	4627590210410888658
R29	4635496034542255222	4628149092909666065
R30	4629836767403722623	4635765715880953532
R31	4635945173372963238	4633633691331223856
R32	4629658010110157464	4624283332690752670
R33	4633973302753163496	4622921226863848320
R34	4635895840253500048	4630494080701368091
R35	4627059651289716712	4626559509420612068
R36	4635685438169320476	4634574870187733621
R37	4634139675739150048	4635865891273184124
R38	4634943182860099172	4635441845329331990
R39	4626559509420612068	4627059651289716711
R40	4628734093132155358	4625260679190988246
R41	4635329187268212129	4627324930850302689
R42	4630161334729394985	4623400410548903108
R43	4621863551714547204	4632587170927709060
R44	4621996678730080632	4632939255107237466
R45	4634727072492129674	4625260679190988250
R46	4635997577863097208	4633113904928841919
R47	4632056952127044158	4621841334651759362
R48	4622217973244061444	4631178828704085212
R49	4635835942292868200	4630161334729394985
R50	4628149092909666057	4625658244931653168
R51	4635595425977421450	4634727072492129673
R52	4631178828704085213	4622217973244061444
R53	4634255032644688493	4623400410548903112
R54	4624604443537284896	4634574870187733620
R55	4635013043172446348	4626091758635039006
R56	4624604443537284896	4629342902349739564
R57	4630161334729394984	4635835942292868200
R58	4636028049647162688	4631880212526822523
R59	4621996678730080632	4631528128347294117
R60	4623400410548903112	4630161334729394982
R61	4635765715880953532	4634417316307524672
R62	4623400410548903108	4634255032644688491
R63	4622526561908142800	4630833692123307727
R64	4634574870187733622	4624604443537284904
R65	4635270718420015495	4635145682952739334
R66	4626091758635039002	4635013043172446346
R67	4631006260413696470	4635964460164468323
R68	4635387656116408761	4635013043172446347
R69	4622921226863848320	4633973302753163495
R70	4632763213017473265	4621930115222313918
R71	4629342902349739564	4635685438169320476
R72	4634727072492129673	4635595425977421450
R73	4633633691331223855	4635945173372963238
R74	4636011408770221009	4631528128347294120
R75	4634417316307524672	4635765715880953532
R76	4630494080701368086	4622921226863848324
R77	4635895840253500048	4633973302753163497
R78	4627590210410888661	4635387656116408761
R79	4626559509420612067	4635145682952739334
R80	4635640432073370963	4629038497740947462
R81	4625260679190988250	4628734093132155354
R82	4633288554750446370	4635983746955973408
