R1	4630161334729394985	4623400410548903108
R2	4626091758635039002	4635013043172446346
R3	4636011408770221009	4632939255107237467
R4	4635013043172446348	4626091758635039006
R5	4622217973244061444	4631178828704085212
R6	4633633691331223856	4622526561908142800
R7	4634873322547751997	4635496034542255220
R8	4630833692123307730	4622526561908142796
R9	4632763213017473264	4636019729208691848
R10	4629342902349739564	4635685438169320476
R11	4635895840253500048	4630494080701368091
R12	4634255032644688492	4635835942292868200
R13	4627590210410888664	4626091758635039002
R14	4631880212526822524	4621863551714547204
R15	4635725577025137004	4634496093247629146
R16	4624604443537284896	4629342902349739564
R17	4622217973244061444	4633288554750446371
R18	4631178828704085212	4635983746955973408
R19	4635387656116408761	4635013043172446347
R20	4624604443537284896	4634574870187733620
R21	4632939255107237467	4621996678730080632
R22	4634574870187733622	4624604443537284904
R23	4635685438169320476	4629342902349739565
R24	4622921226863848324	4630494080701368086
R25	4636011408770221009	4631528128347294120
R26	4628149092909666057	4625658244931653168
R27	4626091758635039006	4627590210410888658
R28	4635595425977421450	4628734093132155358
R29	4635945173372963238	4633633691331223856
R30	4632056952127044156	4636030826780011168
R31	4621930115222313918	4631704170437058320
R32	4634574870187733620	4635685438169320476
R33	4631528128347294120	4621996678730080632
R34	4631528128347294116	4636011408770221008
R35	4634417316307524672	4623962221844220448
R36	4636030826780011168	4632056952127044158
R37	4635765715880953532	4629836767403722626
R38	4635595425977421450	4634727072492129673
R39	4630494080701368086	4635895840253500048
R40	4625260679190988250	4628734093132155354
R41	4633803497042193676	4635920506813231643
R42	4635270718420015496	4627059651289716716
R43	4633288554750446374	4622217973244061444
R44	4622526561908142800	4633633691331223856
R45	4635145682952739334	4635270718420015495
R46	4635270718420015495	4635145682952739334
R47	4622526561908142800	4630833692123307727
R48	4623400410548903112	4630161334729394982
R49	4635496034542255220	4634873322547751998
R50	4628734093132155358	4625260679190988246
R51	4623400410548903108	4634255032644688491
R52	4628149092909666060	4635496034542255220
R53	4635013043172446346	4635387656116408761
R54	4628734093132155352	4635595425977421450
R55	4635983746955973408	4633288554750446371
R56	4632587170927709063	4621863551714547204
R57	4621819117588971520	4632233691727265790
R58	4634255032644688493	4623400410548903112
R59	4635387656116408762	4627590210410888662
R60	4634873322547751999	4625658244931653172
R61	4635983746955973408	4631178828704085213
R62	4635945173372963238	4630833692123307730
R63	4629836767403722626	4623962221844220444
R64	4627059651289716711	4635270718420015494
R65	4629836767403722623	4635765715880953532
R66	4630161334729394984	4635835942292868200
R67	4630494080701368086	4622921226863848324
R68	4634727072492129674	4625260679190988250
R69	4631178828704085213	4622217973244061444
R70	4635496034542255222	4628149092909666065
R71	4635835942292868199	4634255032644688492
R72	4626559509420612067	4635145682952739334
R73	4625459462061320708	4634800197519940836
R74	4635835942292868200	4630161334729394985
R75	4635145682952739334	4626559509420612068
R76	4630833692123307728	4635945173372963238
R77	4632233691727265791	4621819117588971520
R78	4621930115222313918	4632763213017473263
R79	4633973302753163496	4622921226863848320
R80	4626559509420612068	4627059651289716711
R81	4634727072492129673	4635595425977421450
R82	4627590210410888661	4635387656116408761
R83	4633288554750446370	4635983746955973408
R84	4622921226863848320	4633973302753163495
R85	4627059651289716712	4626559509420612068
R86	4623962221844220452	4629836767403722623
R87	4623962221844220448	4634417316307524672
R88	4625658244931653168	4628149092909666056
R89	4629342902349739565	4624604443537284896
R90	4636028049647162688	4632587170927709061
R91	4634417316307524672	4635765715880953532
R92	4635895840253500048	4633973302753163497
