R1	4632845682794044136	4636517721563097175
R2	4634398937232929122	4629667486429948016
R3	4636014508537231996	4625445649898199312
R4	4630171599305768508	4619229757466166872
R5	4635455436761329664	4634915573669431976
R6	4632328008305503464	4632524860982142737
R7	4607481533380614987	4634602767896959666
R8	4636680595119601500	4636521047570040344
R9	4634747159035353525	4633905494931788562
R10	4626375023097719757	4635613871786949567
R11	4636058418928716636	4611785547555210983
R12	4633832998803506539	4613300347645453583
R13	4624442557689117856	4612415178787979133
R14	4630128720900902265	4636638112423773615
R15	4632649328593652098	4625730998958627268
R16	4600721609929673520	4628149372368422337
R17	4634447185360679765	4635135743060292505
R18	4634732000386143864	4624252208978153731
R19	4627747206797031520	4623760285695477760
R20	4636138393038253836	4629005052407502259
R21	4635923467802689664	4633569567018273806
R22	4631009940252787473	4635445908969024157
R23	4631233111226021087	4634538631470499299
R24	0	0
R25	4630617873149703908	4636630623176655583
R26	4635701656719352162	4632259514948212133
R27	4635037681268647108	4616931364187718154
R28	4630352886410988173	4631918959240145847
R29	4619736013033655642	4630100396112805901
R30	4629756204156870529	4635708630678581893
R31	4636572535627879339	4634893851345884684
R32	4628796229181020393	4618890920619458016
R33	4636537071088378483	4635792561973634708
R34	4622071920750552944	4633994970214360372
R35	4635231698950285217	4636691354321818672
R36	4632319209672555102	4628680000450700296
R37	4621034847683697300	4635978883041840200
R38	4628144238711962399	4634742292929335159
R39	4634218587561101564	4632566119084289958
R40	4633698556751955727	4634626203302377846
R41	4636319366212390290	4632714247406341165
R42	4631238425869697422	4630105834370702030
R43	4632698064269338690	4620638773662796504
R44	4626363009687130148	4629580664238444769
R45	4633301784251738101	4633700844290655656
R46	4622843217908665700	4634616484110538102
R47	4615242234390910058	4631915113209585378
R48	4618650168807980992	4611524557007873337
R49	4621320713333829738	4628139564570844196
R50	4633818129918579295	4625731281559802505
R51	4623729760756723294	4620865615375936231
R52	4633606519467075884	4629886449371111995
R53	4634912346321162900	4626755571573753850
R54	4636672008762764508	4632054010023023195
R55	4630534287005510233	4633534514858268364
R56	4631712369367422772	4601752162445655520
R57	4628870091124450671	4632548911358677888
R58	4632003870084272973	4636539907878354256
R59	4635451633790385561	4635603582980426851
R60	4635887113905434194	4636323869208711193
R61	4632609452863945411	4636028924473080455
R62	4635039836704034254	4634787512425904767
R63	4629246229594074674	4633998019648609108
R64	4631409346851492067	4631700127624700598
R65	4627310180013400593	4630672113361009245
R66	4636348435503539617	4626822347973763980
