R1	4635900053436853950	4619181884284428007
R2	4619802827126693480	4634534681434375450
R3	4636563669493004125	4635118529002822190
R4	4633560155298791774	4633203153274957160
R5	4623737867630195291	4629599075081674432
R6	4635812760441426618	4636284963520249265
R7	4630056725265797218	4632708240681513283
R8	4631841880431152139	4636478835179676377
R9	4621878926233987759	4615378040576992276
R10	4636190903654575281	4628459376299067689
R11	4632735374177401673	4617053395627767814
R12	4631065732996095877	4635219089594392943
R13	4636107993459977258	4632833381282824821
R14	4629115241224883538	4621447123138008949
R15	4632493503545450441	4629106090657553057
R16	4627897721022848602	4635310719438252245
R17	4634644385923431506	4626749052276522342
R18	4634734003823143095	4634711635374223403
