R1	4635178370056466057	4634830199507080503
R2	4628796229181020393	4618890920619458016
R3	4629246229594074674	4633998019648609108
R4	4636352608222369152	4609090303526646212
R5	4633844962569997970	4629757491251878743
R6	4618650168807980992	4611524557007873337
R7	4632565078557453749	4636525117001516203
R8	4627310180013400593	4630672113361009245
R9	4632698064269338690	4620638773662796504
R10	4615242234390910058	4631915113209585378
R11	4626638964906014818	4635210940444857549
R12	4636348435503539617	4626822347973763980
R13	4630373297025303086	4636634367800214599
R14	4636537071088378483	4635792561973634708
R15	4633818129918579295	4625731281559802505
R16	4634747159035353525	4633905494931788562
R17	4635923467802689664	4633569567018273806
R18	4628411525424434999	4634406632693582238
R19	4621034847683697300	4635978883041840200
R20	4633301784251738101	4633700844290655656
R21	4620767664345861004	4629319969929793055
R22	4630171599305768508	4619229757466166872
R23	4631238425869697422	4630105834370702030
R24	4636572535627879339	4634893851345884684
R25	4607481533380614987	4634602767896959666
R26	4634912346321162900	4626755571573753850
R27	4626363009687130148	4629580664238444769
R28	4634427497615422783	4634910639650478553
R29	4632609452863945411	4636028924473080455
R30	4630085715805034435	4635708565586307997
R31	4635037681268647108	4616931364187718154
R32	4631233111226021087	4634538631470499299
R33	4633832998803506539	4613300347645453583
R34	4627747206797031520	4623760285695477760
R35	4636680595119601500	4636521047570040344
R36	4631142540828500086	4635314645752656133
R37	4628870091124450671	4632548911358677888
R38	4635231698950285217	4636691354321818672
R39	4631868677578497766	4632112494303421668
R40	4634654163347278024	4629739370234172414
R41	4636098557603365963	4614371822819929482
R42	4631712369367422772	4601752162445655520
R43	4622071920750552944	4633994970214360372
R44	4622843217908665700	4634616484110538102
R45	4634218587561101564	4632566119084289958
R46	4636138393038253836	4629005052407502259
R47	4630534287005510233	4633534514858268364
R48	4635701656719352162	4632259514948212133
R49	4624086159222920575	4617670205745556166
R50	4634732000386143864	4624252208978153731
R51	4628010595355726098	4634910123047211620
R52	4636495687487577399	4632384128714682180
R53	4600721609929673520	4628149372368422337
R54	4635451633790385561	4635603582980426851
R55	4633698556751955727	4634626203302377846
R56	4632649328593652098	4625730998958627268
R57	4636014508537231996	4625445649898199312
R58	0	0
R59	4630352886410988173	4631918959240145847
R60	4632319209672555102	4628680000450700296
R61	4626243052193572228	4635815337457995576
R62	4635683952285765465	4600295338349509920
R63	4635887113905434194	4636323869208711193
R64	4634466873105936747	4635360846470106457
